title,label,label_score
alasan hakim vonis seumur hidup prada deri mutilasi kekasihnya,clickbait,1
polisi rusuh wamena bentrok massa pelajar,non-clickbait,0
polisi akui kesalahpahaman ambulans dki bawa batu,non-clickbait,0
tuntut ditemui anggota dprd mahasiswa injak kawat berduri lempar botol,non-clickbait,0
semarak oktoberfest festival pesta bir terbesar dunia munchen,non-clickbait,0
ngaku diundang mahasiswa demo pelajar cilegon diamankan polisi,non-clickbait,0
kantor dprd sulsel massa pelajar disambut mahasiswa,non-clickbait,0
cerita najwa kirim undangan terbuka ketua dpr,non-clickbait,0
demo mahasiswa pelajar ricuh massa lempar batu gedung dprd sulsel,non-clickbait,0
australia gagalkan penyeludupan 5 ton daun tembakau indonesia,non-clickbait,0
menteri yohana larang pelajar demo lanjutan dpr,non-clickbait,0
unilever akui rexona sebabkan kematian australia,non-clickbait,0
polda jateng disposal bahan peledak 5 penyimpanan,non-clickbait,0
praperadilan bupati kudus ahli paparkan pengertian tangkap tangan,non-clickbait,0
diduga rusak mobil polisi 8 pelajar diperiksa polres bogor,non-clickbait,0
pejabat kehutanan meninggal presentasi rapat menhub,non-clickbait,0
awkarin pengikutnya turun jalan pungut sampah dpr,non-clickbait,0
singgung ruu kpk simposium prabowo korupsi ri menurun,non-clickbait,0
kapolri 1 perusuh tewas kekurangan oksigen pelajar mahasiswa,non-clickbait,0
pelajar makassar diamankan demo polda,non-clickbait,0
disiram air api tanah ponorogo padam,non-clickbait,0
tukang gigi demo ruu kuhp pasal dibatalkan mk,clickbait,1
wiranto demo rusuh bertujuan gagalkan pelantikan presiden,non-clickbait,0
tanah keluarkan api ponorogo bekas ditanami jagung ketela,non-clickbait,0
anies percaya ambulans diamankan polisi langgar sop,non-clickbait,0
aparat siaga jl gatsu gedung dpr siang,non-clickbait,0
wiranto deteksi gerakan demo jatuhkan pemerintah,non-clickbait,0
kemenpan setuju mal pelayanan publik bandung pasar kosambi,non-clickbait,0
geruduk dprd kudus mahasiswa bacakan puisi wiji thukul peringatan,non-clickbait,0
texas suntik mati pria bunuh istri 2 anak tirinya,non-clickbait,0
mutilasi kekasihnya prada deri dihukum penjara seumur hidup,non-clickbait,0
bolos demo pelajar stm garut protes undang undang,non-clickbait,0
dpr sahkan 5 anggota bpk hasil uji kelayakan komisi xi,non-clickbait,0
dewan pers kutuk kekerasan jurnalis peliput demo,non-clickbait,0
ratusan pelajar kota bergerak aksi demo dprd jatim,non-clickbait,0
temui massa ketua dprd wonosobo janji teruskan tuntutan mahasiswa dpr,non-clickbait,0
570 pelajar demo dpr dikembalikan tua,non-clickbait,0
muhammadiyah diy keluarkan edaran merespons seruan demo pelajar,non-clickbait,0
anies kepala sekolah cek keberadaan siswa ricuh demo dpr,non-clickbait,0
ruu kks bssn saksi ahli forensik digital,non-clickbait,0
3 meninggal dunia akibat gempa ambon,non-clickbait,0
wartawan korban pemukulan aparat makassar lapor propam polda sulsel,non-clickbait,0
beredar video polisi teriaki tni mes pati tni al penjelasan polri,clickbait,1
menristek aksi mahasiswa ditunggangi kepentingan,non-clickbait,0
massa mahasiswa wonosobo bergerak geruduk gedung dprd,non-clickbait,0
ribuan mahasiswa kepung kantor dewan surabaya dprd jatim,non-clickbait,0
paripurna pengesahan ruu perkoperasian dihadiri 75 anggota dpr,non-clickbait,0
polisi tetapkan 40 tersangka demo ricuh dprd sumut,non-clickbait,0
gempa 65 ambon jembatan kantor pemerintah rusak,non-clickbait,0
karhutla jerat pidana,non-clickbait,0
ribuan mahasiswa surabaya bergerak arus lintas merambat,non-clickbait,0
kapolda jateng mahasiswa imbau pelajar demo,non-clickbait,0
cuti rekreasi ruu pas kemenkum ham jabar nonton tv lapas,non-clickbait,0
2 korban jiwa gempa 65 ambon,non-clickbait,0
rumah warga dilahap api tegal kakek tewas terbakar,non-clickbait,0
anies apresiasi petugas ambulans dki menegangkan,non-clickbait,0
bikin adem  polwan surabaya lantunkan asmaul husna sambut pendemo,clickbait,1
7 tuntutan mahasiswa demo dpr,clickbait,1
alasan bogor bandung kota favorit lomba sepeda,clickbait,1
rspp 2 mahasiswa korban demo ricuh dpr dipulangkan 1 dirawat,non-clickbait,0
fahri penolak uu kpk bersikap jantan tunjukkan kajiannya ,non-clickbait,0
anies pekerjaan petugas ambulans sederhana potensi fitnah,non-clickbait,0
karhutla pembusukan politik pembangunan berkelanjutan,non-clickbait,0
suap bumn kpk panggil presdir ap ii,non-clickbait,0
ratusan pelajar makassar dirazia berdemo dprd sulsel,non-clickbait,0
ketua dpr selesai dibahas pengesahan ruu ks ditunda,non-clickbait,0
politikus jurnalis cocok mensos ,clickbait,1
rombongan mahasiswa pelajar bergerak dprd jatim,non-clickbait,0
kapolda jatim tegaskan kekerasan amankan aksi demo,non-clickbait,0
11 korban demo pelajar rs pelni dipulangkan,non-clickbait,0
presiden iran serukan arab saudi hentikan serangan militer yaman,non-clickbait,0
terganggu imbas demo ricuh krl rangkasbitung tn abang normal,non-clickbait,0
prof romli nilai kpk era agus rahardjo cs miliki legitimasi,non-clickbait,0
15 kecamatan dki berpotensi kekeringan anies bentuk satgas air bersih,non-clickbait,0
sekolah dispendik sidoarjo bentengi siswa hoaks ajakan demo,non-clickbait,0
beredar pesan berantai ajakan demo pelajar smp brebes,non-clickbait,0
gempa ambon magnitudo 32,non-clickbait,0
rs pelni kondisi faisal amir berkomunikasi,non-clickbait,0
ahli masyarakat pesimis uu kpk digugat mk,non-clickbait,0
mahasiswa bergerak alun alun kudus dipenuhi massa aksi,non-clickbait,0
suap impor ikan kpk cegah 2 negeri,non-clickbait,0
perlakuan china warga uighur dikecam as 30 negara,non-clickbait,0
pelajar demo rusuh dpr bem unj semoga dimanfaatkan oknum,non-clickbait,0
menhub bandara has hanandjoeddin belitung dikelola ap ii,non-clickbait,0
mahasiswa sayangkan demo pelajar diwarnai kericuhan,non-clickbait,0
5 ambulans diamankan polisi milik pemprov dki angkut molotov,non-clickbait,0
dampak gempa 68 ambon jembatan retak kampus rusak ringan,non-clickbait,0
gibran butuh 35 ribu ktp cawalkot independen solo,non-clickbait,0
kabut asap medan hilang,non-clickbait,0
kpai cek pelajar diamankan polisi demo ricuh,non-clickbait,0
beredar ajakan siswa smk surabaya demo,non-clickbait,0
jl gatsu dpr ditutup kendaraan dialihkan jl gerbang pemuda,non-clickbait,0
gempa 68 ambon warga panik mengungsi tinggi,non-clickbait,0
polisi pemukul anggota dprd sumut diamankan gerindra konfirmasi,non-clickbait,0
bmkg gempa 65 ambon dipicu sesar aktif,non-clickbait,0
ruu kuhp ditunda kumpul kebo dihukum hina presiden dipidana,non-clickbait,0
massa bubar slipi polisi bergerak arah tomang,non-clickbait,0
kisah haru cari anaknya demo dpr pulang nak,non-clickbait,0
polisi tangkap puluhan kemanggisan slipi jaya,non-clickbait,0
polisi bubarkan massa slipi lalin normal,non-clickbait,0
gletser mont blanc berisiko runtuh warga dusun alpine italia dievakuasi,non-clickbait,0
pembersihan sisa demo ruas tol dalkot dpr ditutup,non-clickbait,0
keutamaan salat subuh berjamaah masjid laki laki,non-clickbait,0
kapolri panglima tni datangi lokasi rusuh slipi,non-clickbait,0
massa bertahan kapolres jakbar temui tokoh warga slipi,non-clickbait,0
massa palmerah lempar batu botol kaca polisi tembak gas air,non-clickbait,0
lempari mobil barracuda pakai botol kaca massa slipi dihalau tni,non-clickbait,0
30 tahun tembok berlin diruntuhkan jerman timur rendah,non-clickbait,0
massa jalan ks tubun bubar personel tni berjaga slipi,non-clickbait,0
massa bubar kapolres jakbar pantau situasi slipi,non-clickbait,0
kenal aplikasi kencan pria paruh baya tipu korban modus dinikahi,non-clickbait,0
pbb menlu retno paparkan saran perkuat kontraterorisme,non-clickbait,0
berganti massa bertahan slipi,non-clickbait,0
5 ambulans pejompongan diamankan polisi diduga terkait demo ricuh,non-clickbait,0
dibuka pembersihan sisa demo tol dalkot cawang pancoran padat,non-clickbait,0
aksi polisi bersepatu masjid dikecam diperiksa propam,non-clickbait,0
gempa 5 labuan bajo ntt,non-clickbait,0
bem si bantah aksi mahasiswa ditunggangi,non-clickbait,0
wali kota jakut koordinasi polisi ambulans diduga bawa molotov,non-clickbait,0
penutupan jalan rute transj setop operasi,non-clickbait,0
gempa 68 ambon berpotensi tsunami,non-clickbait,0
dinas lh dki kerok bekas gosong jl gatot subroto sisa kericuhan,non-clickbait,0
pilkades serentak sragen nasib 465 cakades ditentukan,non-clickbait,0
rektor unair larang mahasiswa demo,non-clickbait,0
waketum gerindra pemukulan anggota dprd sumut polisi persuasif,non-clickbait,0
mobil tabrak warung rumah banyumas 1 tewas,non-clickbait,0
upaya gencarkan wisata kepulauan seribu diapresiasi,non-clickbait,0
akses dpr palmerah disekat beton pemotor terjebak,non-clickbait,0
mahasiswa desak jokowi terbitkan perppu kpk ri darurat korupsi,non-clickbait,0
gempa ambon 56,non-clickbait,0
5 ribu kades jabar ikuti jambore desa,non-clickbait,0
2000 polisi amankan aksi surabayamenggugat,non-clickbait,0
komisi polisi usut penyebab massa pelajar ricuh,non-clickbait,0
ambon diguncang gempa warga ngungsi rumah dinas gubernur,non-clickbait,0
pelajar demo ricuh tengah malam mendikbud,clickbait,1
dinas marga dki benahi separator busway dpr,non-clickbait,0
dpr gelar paripurna bahas pengesahan ruu perkoperasian diprotes petani,non-clickbait,0
pdip gibran daftar wali kota solo via dpd dpp,non-clickbait,0
kpk panggil stafsus imam nahrawi terkait dana hibah koni,non-clickbait,0
kesaksian warga kematian balita korban kekerasan keluarga angkat,non-clickbait,0
sidang vonis prada deri mutilasi fera oktaria dijaga ketat tni,non-clickbait,0
ditutup beton akses jalan gelora dpr dibuka,non-clickbait,0
pasal unggas jalan jalan ruu kuhp konkretnya yuk baca ,clickbait,1
gotong keranda massa mahasiswa kudus bergerak alun alun dprd,non-clickbait,0
antisipasi demo ricuh polisi pasang kawat berduri kantor gubernur sumbar,non-clickbait,0
anies ambulans dki diamankan polisi tergesa ambil kesimpulan,non-clickbait,0
kebakaran lahan mega kuningan asap membubung tinggi,non-clickbait,0
polisi pulangkan 56 mahasiswa karawang demo dpr,non-clickbait,0
anies ambulans lokasi demo kaca pecah petugasnya terluka,non-clickbait,0
golkar sinyal kuat dukung gibran maju pilkada solo 2020,non-clickbait,0
anies ambulans diamankan polda 4 milik pmi 1 milik pemprov dki,non-clickbait,0
kpk panggil pejabat pupr terkait proyek air minum jerat rizal djalil,non-clickbait,0
viral pelajar tewas demo dpr kejadiannya,clickbait,1
tni au evakuasi 14 korban pengungsi pascarusuh wamena,non-clickbait,0
polisi dalami penyebar pesan berantai ajak pelajar demo makassar,non-clickbait,0
sakit hati diduga motif laporan palsu perkosaan mahasiswi ub,non-clickbait,0
5 pengedar narkoba jaringan lapas bandung dibekuk rumah tangga,non-clickbait,0
ruu kuhp komandan tni tolak bantuan sipil dipidana 4 tahun,non-clickbait,0
polisi amankan pelajar demonstrasi makassar,non-clickbait,0
tolak ruu kuhp siswa stm mahasiswa kendari turun jalan,non-clickbait,0
polisi periksa 4 pelaku vandalisme jelang aksi surabayamenggugat,non-clickbait,0
menteri nasir jokowi mahasiswa diajak dialog,non-clickbait,0
menristek sanksi rektor pengerahan mahasiswa demo,non-clickbait,0
event skala internasional pemkab kenalkan simeulue dunia,non-clickbait,0
polisi tangkap 2 pembakar lahan oki,non-clickbait,0
mahasiswa surabaya bergerak dprd jatim sasaran aksi demo,non-clickbait,0
demo mahasiswa aceh kpk diturunkan mahar,non-clickbait,0
pengesahan ruu ks ditunda komisi viii dpr rkuhp rujukan,non-clickbait,0
ruu kks ancaman kepentingan indonesia negara putus koneksi data,non-clickbait,0
ancam kebebasan pers jurnalis ciayumajakuning demo tolak rkuhp,non-clickbait,0
inses puteranya bunuh balita sakit jiwa,non-clickbait,0
terancam dikriminalisasi ratusan tukang gigi demo tolak ruu kuhp,non-clickbait,0
mahasiswa pelajar bergabung aksi magelangbergerak,non-clickbait,0
siswa demo turun jalan disdik jateng,clickbait,1
merangsek dprd kalsel mahasiswa jebol barikade polisi,non-clickbait,0
500 anggota jemaah nu geruduk pn blitar dukung pembacaan eksepsi tokohnya,non-clickbait,0
mendikbud kepala daerah ortu jaga anak demo,non-clickbait,0
selotip mulut jurnalis kbb cimahi tolak kekerasan rkuhp,non-clickbait,0
mesir tangkap 1000 an aksi demo gulingkan presiden sisi,non-clickbait,0
petugas dinas kehutanan rapikan tanaman terinjak massa demo,non-clickbait,0
niat demo jakarta seratusan pelajar smk cianjur diamankan polisi,non-clickbait,0
gibran pengusaha muda dilobi pks cawalkot solo,non-clickbait,0
polisi siapkan water cannon enam titik demo surabayamenggugat,non-clickbait,0
demo mahasiswa aceh bubar mahasiswa segel kantor dpra,non-clickbait,0
kapolri demo ricuh dpr 21 mei massa bayaran,non-clickbait,0
puluhan wartawan sidoarjo demo tolak ruu kuhp kekerasan jurnalis,non-clickbait,0
pks ruu kuhp disahkan penghapusan pasal kontroversial,non-clickbait,0
dipenjara seumur hidup dipecat prada deri pemutilasi kekasih menangis,non-clickbait,0
karyawan salon tersangka seks gangbang garut,non-clickbait,0
tni tegaskan solid bantu polri amankan demo anarkistis,non-clickbait,0
panglima gas air mes pati tni al lumba lumba,non-clickbait,0
turun jalan mahasiswa pelajar tutup jalan urip sumoharjo makassar,non-clickbait,0
ajakan indonesia bergerak disdikpora diy pelajar sekolah,non-clickbait,0
pemprov pendampingan hukum petugas ambulans diamankan polisi,non-clickbait,0
lemhannas demo ricuh dpr kebebasan dibatasi rambu rambu,non-clickbait,0
seru  mantan suami istri bertarung pilkades serentak sragen,clickbait,1
polisi 129 pelajar terpancing ajakan demo dpr dikirim via medsos,non-clickbait,0
bmkg prediksi musim hujan jatim oktober,non-clickbait,0
massa petani demo gedung dprd sumut tolak pengesahan ruu pertanahan,non-clickbait,0
siswa smp brebes ajakan demo kepsek ortu awasi anak,non-clickbait,0
wamena rusuh kantor pln dibakar,non-clickbait,0
gunung sampah cilebut bogor bikin sungai ciliwung tercemar,non-clickbait,0
oknum bpnt sunat jatah warga komisi viii dpr dorong buwas lapor polisi,non-clickbait,0
inggris iran serangan fasilitas minyak arab saudi,non-clickbait,0
2 kubu pendemo gelar aksi dpr lalin gatsu dialihkan,non-clickbait,0
pertigaan colombo diduduki massa aksi gejayan memanggil,non-clickbait,0
kpu nphd pilkada 2020 lambat 1 oktober 2019,non-clickbait,0
digugat caleg menangkan mulan cs gerindra ikuti proses hukum,non-clickbait,0
buka pendaftaran pilkada 2020 nasdem mahar,non-clickbait,0
penahanan mak susi diperpanjang 40,non-clickbait,0
demo gejayan sleman polisi berlakukan sistem buka tutup,non-clickbait,0
aniaya bayi tewas 4 remaja 1 wni ditangkap malaysia,non-clickbait,0
gotong keranda mayat save kpk massa gejayan memanggil innalillahi,clickbait,1
mahasiswa demo desak jokowi terbitkan perppu gantikan revisi uu kpk,non-clickbait,0
kualitas udara medan kategori sehat,non-clickbait,0
bamsoet jokowi ribut istri rapat maraton rkuhp,non-clickbait,0
berkas kadis cium pipi staf selfie dilimpahkan jaksa,non-clickbait,0
pertamina borong penghargaan kompetisi inovasi turki,non-clickbait,0
who tegur tanzania tutupi ebola,non-clickbait,0
rektor brawijaya bantah serukan mahasiswa demo dprd kota malang,non-clickbait,0
polisi periksa guru bk 5 siswi terkait penemuan janin kelas sulbar,non-clickbait,0
duarr  bahan peledak terduga teroris jakut didisposal warga tepuk tangan,clickbait,1
kpu lamongan optimistis pilbup waktu 3 usulkan anggaran,non-clickbait,0
golkar geser anggota komisi xi jelang fit proper test bpk,non-clickbait,0
ungkit aksi 1998 7 tuntutan massa gejayanmemanggil,clickbait,1
ruu kuhp jerat korporasi pembakar hutan,non-clickbait,0
rusuh expo waena jayapura polisi 1 anggota tni gugur 2 brimob luka,non-clickbait,0
kapolda kalsel lantik dirkrimum dirkrimsus 4 kapolres,non-clickbait,0
bus wisata muat 19 pelajar sd terguling ngawi,non-clickbait,0
rommy bantah dakwaan kpk intervensi menag anak buah,non-clickbait,0
tergeser mulan cs kursi dpr sigit ibnu gugat kpu gerindra,non-clickbait,0
gibran purnomo teguh bapaslon tunggal pdip pilwalkot solo,non-clickbait,0
camat sukaraja gunung sampah 16 meter cilebut bogor,non-clickbait,0
aliansi mahasiswa nyatakan puncak demo istana dpr besok bebas politik,non-clickbait,0
tim jibom disposal bahan peledak rumah terduga teroris jakut,non-clickbait,0
staf presiden berkunjung banyuwangi lho tujuannya,clickbait,1
geruduk gerindra garut massa bawa spanduk mulan pelakor perekor,non-clickbait,0
bandara smb ii palembang diselimuti kabut asap,non-clickbait,0
total 9 terduga teroris ditangkap bekasi jakarta,non-clickbait,0
mendagri sentil gubernur riau ln karhutla,non-clickbait,0
sepekan jelang periode dpr gelar 3 paripurna pengesahan ruu,non-clickbait,0
baca eksepsi rommy kaitkan ott suara ppp pemilu 2019,non-clickbait,0
kabut asap selimuti bandara syamsudin noor penerbangan terganggu,non-clickbait,0
aliansi mahasiswa tuntut jokowi terbitkan perppu cabut uu kpk,non-clickbait,0
wamena chaos kantor bupati dibakar,non-clickbait,0
warga sumedang kecewa sosialisasi pengurangan beras bpnt merata,non-clickbait,0
situs kemendagri dibajak tjahjo pastikan data kependudukan aman,non-clickbait,0
harap ruu kuhp disahkan zulkifli hasan tunggu setuju nggak sah sah,non-clickbait,0
ott wisata  air panas satgas saber pungli mojokerto tangkap 3,non-clickbait,0
ngeri  aligator ditemukan hidup kolam sekolah,clickbait,1
bppd bali ajukan revisi pasal rkuhp dinilai ganggu pariwisata,non-clickbait,0
